screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
W4sbbvvEa9kF7VK,9.00E+17,3/1/2018 21:12,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/8OzbBe0pOZ,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,washingtontimes.com/news/2018/mar/…,http://www.washingtontimes.com/news/2018/mar/1/teen-initially-diagnosed-with-flu-actually-has-can/?utm_source=RSS_Feed&utm_medium=RSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W4sbbvvEa9kF7VK,9.00E+17,3/1/2018 21:12,9.69E+17,Flu cases decrease in NY state for first time this winter https://t.co/BzRiVPZ59j,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,washingtontimes.com/news/2018/mar/…,http://www.washingtontimes.com/news/2018/mar/1/flu-cases-decrease-in-ny-state-for-first-time-this/?utm_source=RSS_Feed&utm_medium=RSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UsaskCCHSA,1931996875,3/1/2018 21:12,9.69E+17,"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",46,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,CDCFlu,16616061,NA,Flu,NA,NA,NA,NA,NA,NA,NA,NA,NA
DovahBap,545261627,3/1/2018 21:12,9.69E+17,"@AinSophSongbird &lt;3
I'd invite you over but I think I got the flu",0,0,FALSE,NA,FALSE,NA,9.69E+17,977212412,AinSophSongbird,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,AinSophSongbird,977212412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yZg7JUnGioZl2ie,9.01E+17,3/1/2018 21:12,9.69E+17,Flu cases decrease in NY state for first time this winter https://t.co/tCyfMvlQvu,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2oHILWt,http://ift.tt/2oHILWt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2IYfXxrlbAQG0q,9.00E+17,3/1/2018 21:12,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/DVGwtBi0YS,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2HUNn4s,http://ift.tt/2HUNn4s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2IYfXxrlbAQG0q,9.00E+17,3/1/2018 21:12,9.69E+17,Flu cases decrease in NY state for first time this winter https://t.co/Ss0iNu50gm,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2oHILWt,http://ift.tt/2oHILWt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
V8Ga88xvwnqbP6H,8.97E+17,3/1/2018 21:12,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/La0uuElmay,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2HUNn4s,http://ift.tt/2HUNn4s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TbIyQnYZJvjwFSK,9.00E+17,3/1/2018 21:12,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/rmMUs2yEXy,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,washingtontimes.com/news/2018/mar/…,http://www.washingtontimes.com/news/2018/mar/1/teen-initially-diagnosed-with-flu-actually-has-can/?utm_source=RSS_Feed&utm_medium=RSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
iRoxanneLady,8.72E+17,3/1/2018 21:12,9.69E+17,Currently have the worst flu ever. Will try to get Legend of The Exotic Engram out tomorrow. Fingers crossed!,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
henriquescrh,137887807,3/1/2018 21:12,9.69E+17,RT @amsfjb: Dupla Fla Flu estao reclamando de pagar 150 mil por jogo no Niltao... Estao de sacanagem!!!!!! Entao Vá jogar em Edson passos l…,6,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for iPhone,NA,NA,NA,NA,NA,NA,amsfjb,105795620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MPRnews,15965292,3/1/2018 21:12,9.69E+17,A fifth Minnesota child has died in connection to the current influenza outbreak https://t.co/w1y0PeANJn,0,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,mprnews.org/story/2018/03/…,https://www.mprnews.org/story/2018/03/01/flu-claims-another-life-of-child-in-minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
therealpdavid88,325693996,3/1/2018 21:11,9.69E+17,I thought I’d never get the flu <f0><U+009F><U+0098><U+00B7> <f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BE><U+200D><U+2642><U+FE0F>,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glenndalmas,401292873,3/1/2018 21:11,9.69E+17,@AnotherBdw @bbcquestiontime Diane Abbott got Brexit flu <f0><U+009F><U+0098><U+00B7>,0,0,FALSE,NA,FALSE,NA,9.69E+17,8.11E+17,AnotherBdw,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,AnotherBdw bbcquestiontime,811379868327878656 20699709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RightStuff4U,9.35E+17,3/1/2018 21:11,9.69E+17,"ICYMI: Doctors Tell Teen He Has The Flu, Weeks Later They Realize Their Deadly Mistake https://t.co/ADZi3pUrmj",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,dlvr.it,NA,NA,NA,NA,dlvr.it/QJMW0w,http://dlvr.it/QJMW0w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MadWorldNews,1957674949,3/1/2018 21:11,9.69E+17,"ICYMI: Doctors Tell Teen He Has The Flu, Weeks Later They Realize Their Deadly Mistake https://t.co/vwW0x98xNv",2,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,dlvr.it,NA,NA,NA,NA,dlvr.it/QJMW06,http://dlvr.it/QJMW06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chIucifer,792029064,3/1/2018 21:11,9.69E+17,im sick and tired i just want carl back and this flu gone by tomorrow,0,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEAmbulance,50270223,3/1/2018 21:11,9.69E+17,"RT @PHE_uk: Find advice in our leaflets on staying well in cold weather. They also cover issues such as financial help, healthy lifestyle,…",43,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,PHE_uk,41822696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mcjltr,224838371,3/1/2018 21:11,9.69E+17,@michaelfayehun Nah he needs to retire! Arsenal needs somn new not same shit for over how many years now? Even d ne… https://t.co/FrYol99T47,0,0,FALSE,NA,FALSE,NA,9.69E+17,77618200,michaelfayehun,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969319341312192512,michaelfayehun,77618200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
citrustae,1672210585,3/1/2018 21:11,9.69E+17,i have the flu clxjskznzkzkxn i wanna die,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
drcassingram,3030626609,3/1/2018 21:11,9.69E+17,America's Children are Dying from Flu Shot - Evidence of Cover-Up by Media and Public Officials - Cass Ingram https://t.co/2ezHVRt9XA,0,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Facebook,NA,NA,NA,NA,fb.me/3Vq3wKGvj,https://fb.me/3Vq3wKGvj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ravensspirit68,224668336,3/1/2018 21:11,9.69E+17,@ChronicRights I also have MECFS which has been a chronic illness where people have been being told that the nightm… https://t.co/6n6H3ANyAV,0,0,FALSE,NA,FALSE,NA,9.69E+17,7.44E+17,ChronicRights,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969319241588420608,ChronicRights,7.44E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mattesque,17554106,3/1/2018 21:11,9.69E+17,RT @PowerUpAudio: #ReelTalk is cancelled today to allow @regameyk to recover from a flu that hit him this week. We'll be back next Thursday…,3,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,PowerUpAudio regameyk,834635096 217980607,NA,ReelTalk,NA,NA,NA,NA,NA,NA,NA,NA,NA
lBtoIkitWetV6yD,9.01E+17,3/1/2018 21:11,9.69E+17,Flu cases decrease in NY state for first time this winter https://t.co/slADvA968T,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,washingtontimes.com/news/2018/mar/…,http://www.washingtontimes.com/news/2018/mar/1/flu-cases-decrease-in-ny-state-for-first-time-this/?utm_source=RSS_Feed&utm_medium=RSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
iLgjmKn5bVm07xz,9.00E+17,3/1/2018 21:11,9.69E+17,Flu cases decrease in NY state for first time this winter https://t.co/mF6HgIVRPQ,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2oHILWt,http://ift.tt/2oHILWt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrisblack1978,1144935139,3/1/2018 21:11,9.69E+17,"RT @PHE_uk: Find advice in our leaflets on staying well in cold weather. They also cover issues such as financial help, healthy lifestyle,…",72,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,PHE_uk,41822696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nFHzK9kZDdDScWF,9.00E+17,3/1/2018 21:11,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/4VBhB1DpwN,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2HUNn4s,http://ift.tt/2HUNn4s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a9lpxv30ybsw3H5,9.00E+17,3/1/2018 21:11,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/IAEYnnSDdh,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2HUNn4s,http://ift.tt/2HUNn4s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a9lpxv30ybsw3H5,9.00E+17,3/1/2018 21:11,9.69E+17,Flu cases decrease in NY state for first time this winter https://t.co/rPSLbYVsV1,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2oHILWt,http://ift.tt/2oHILWt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
iLgjmKn5bVm07xz,9.00E+17,3/1/2018 21:11,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/4Z0M1oNdbX,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2HUNn4s,http://ift.tt/2HUNn4s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lBtoIkitWetV6yD,9.01E+17,3/1/2018 21:11,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/NTj9xOSJuM,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,washingtontimes.com/news/2018/mar/…,http://www.washingtontimes.com/news/2018/mar/1/teen-initially-diagnosed-with-flu-actually-has-can/?utm_source=RSS_Feed&utm_medium=RSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gameonearth1,8.86E+17,3/1/2018 21:11,9.69E+17,@LMCastle1 @RufusHaybron @DEF407 @WattzzD @chattycathy317 @arizdare1 @6549lmartin @GareeDouglass @GCoinCollector… https://t.co/gYMojoQlts,2,3,FALSE,NA,FALSE,NA,9.69E+17,1950907879,LMCastle1,en,Twitter for Android,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969319187029016576,LMCastle1 RufusHaybron DEF407 WattzzD chattycathy317 arizdare1 6549lmartin GareeDouglass GCoinCollector,1950907879 923107037852131331 252428768 3481633093 2253787674 1556314411 1849839132 708367303616802816 1429199480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
i9O7UTcK0BtMwl9,9.01E+17,3/1/2018 21:11,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/a3iK9pf9MW,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2HUNn4s,http://ift.tt/2HUNn4s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
i9O7UTcK0BtMwl9,9.01E+17,3/1/2018 21:11,9.69E+17,Flu cases decrease in NY state for first time this winter https://t.co/6KHnB0CSwO,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,IFTTT,NA,NA,NA,NA,ift.tt/2oHILWt,http://ift.tt/2oHILWt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hersey_flu,2309918512,3/1/2018 21:11,9.69E+17,"RT @DerdestAkon: Afrin de Çatisma Var Diye Bahsedilen Yer Hatay/Hassa Sakiz Sinir Karakolu Baskin Yedi.
Çatismalar Devam ediyor. Afrin Oper…",86,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,tr,Twitter for Android,NA,NA,NA,NA,NA,NA,DerdestAkon,4792340069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEAmbulance,50270223,3/1/2018 21:11,9.69E+17,"RT @PHE_uk: Find advice in our leaflets on staying well in cold weather. They also cover issues such as financial help, healthy lifestyle,…",72,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,PHE_uk,41822696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JackHenryFaust,827753221,3/1/2018 21:11,9.69E+17,RT @OnlyInIreland_: No chance of me getting the flu <U+2618><U+2618><f0><U+009F><U+0098><U+0082><f0><U+009F><U+008D><U+00BA> https://t.co/W3tsuGUBoP,105,0,FALSE,NA,TRUE,9.65E+17,NA,NA,NA,en,Twitter for Android,9.65E+17,http://pbs.twimg.com/media/DWQFxwfX4AArxnZ.jpg,https://twitter.com/OnlyInIreland_/status/964902585994969088/photo/1,NA,NA,NA,OnlyInIreland_,9.50E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ThatMTSasquatch,940579435,3/1/2018 21:11,9.69E+17,Teen initially diagnosed with flu actually has cancer https://t.co/PepY2I3kjD,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,theledger.com/news/20180301/…,http://theledger.com/news/20180301/teen-initially-diagnosed-with-flu-actually-has-cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LilRedd______,7.74E+17,3/1/2018 21:10,9.69E+17,I think i got the flu,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chenshibs,542866536,3/1/2018 21:10,9.69E+17,most likely to have the flu https://t.co/HFFVQmx2br,0,0,TRUE,9.69E+17,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/joejohnsonice/…,https://twitter.com/joejohnsonice/status/969309709718061056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_cassiefrye_,7.05E+17,3/1/2018 21:10,9.69E+17,@taylorrpollet I keep having absences for boys coming down with “fortnite flu”<f0><U+009F><U+0098><U+0082><f0><U+009F><U+008E><U+00AE>,0,1,FALSE,NA,FALSE,NA,9.69E+17,8.17E+17,taylorrpollet,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,taylorrpollet,8.17E+17,NA,NA,NA,0117cee13fc82ee3,city,Summerfield,"Summerfield, NC",US,United States,-79.956064 -79.817403 -79.817403 -79.956064 36.143166 36.143166 36.228455 36.228455,Polygon
kdallan1,16161610,3/1/2018 21:10,9.69E+17,@JamesGleick Is CDC flu vaccine choices using non-linear math to match year to year decision making?If not Why.Just… https://t.co/N2uXgI3gjF,0,0,FALSE,NA,FALSE,NA,NA,25734277,JamesGleick,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969319031797841921,JamesGleick,25734277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EdzOfPain,9.55E+17,3/1/2018 21:10,9.69E+17,"Apologies for not doing any gaming videos, been trying to fight this stupid flu. Almost healed.",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CryptoKathy,2960500937,3/1/2018 21:10,9.69E+17,"RT @MicrobesInfect: This Company Is Testing A #FluVaccine Made In Tobacco - And Philip Morris Is On Board. 

The production cycle for makin…",5,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,MicrobesInfect,313054802,NA,FluVaccine,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luckylaurie2,473049394,3/1/2018 21:10,9.69E+17,"RT @Legacy_Redeemer: @sleeprgirl @SuzanneLittlej3 @linda_troxell @Chris_A_Turner @LauraLoomer CDC Doctor, Who Claimed Flu Shot Caused Outbr…",12,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,Legacy_Redeemer sleeprgirl SuzanneLittlej3 linda_troxell Chris_A_Turner LauraLoomer,827541813883965441 19777536 803035771867426816 809595737415778304 934612987 537709549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
humanexobird,9.44E+17,3/1/2018 21:10,9.69E+17,"RT @JannaWilkinso69: <f0><U+009F><U+0091><U+008A><f0><U+009F><U+0091><U+008A>I know I am a Prim and Proper, REFINED Woman <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>but I would TRUST a FART <f0><U+009F><U+008C><U+00AC><U+FE0F><U+26FD><U+FE0F>when I HAVE the FLU <f0><U+009F><U+00A4><U+00A2><f0><U+009F><U+00A4><U+00AE>before I would EVE…",640,0,FALSE,NA,TRUE,9.52E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,JannaWilkinso69,8.72E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sohhuiyenn,14644105,3/1/2018 21:10,9.69E+17,RT @nino_chuushin: Jun was saying how he uses a humidifier which he puts in a mix of water and a liquid that gets rids of virus...such as f…,21,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,nino_chuushin,2843512962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KathrynMMorgan,8.19E+17,3/1/2018 21:10,9.69E+17,"RT @PHE_uk: Find advice in our leaflets on staying well in cold weather. They also cover issues such as financial help, healthy lifestyle,…",72,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,PHE_uk,41822696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hersey_flu,2309918512,3/1/2018 21:10,9.69E+17,"RT @k_almik: Dini siirleri o yazmis gibi göstererek Yunus’u bir dinci kiligina soktular.Yunus öz ve öz Alevidir.

Din-ü millet sorarisan as…",4,0,FALSE,NA,TRUE,9.65E+17,NA,NA,NA,tr,Twitter for Android,NA,NA,NA,NA,NA,NA,k_almik,7.39E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Herbal_Legacy,90820343,3/1/2018 21:10,9.69E+17,It's still cold and flu season in many areas of the country. Here are a few natural remedies to help:... https://t.co/Fvxc8LvVku,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Facebook,NA,NA,NA,NA,fb.me/WsAd0ODH,https://fb.me/WsAd0ODH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCB_FLU,7.37E+17,3/1/2018 21:10,9.69E+17,RT @FluminenseFC: #Rio453 https://t.co/jNHvihY5Mx,252,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,und,Twitter for iPhone,9.69E+17,http://pbs.twimg.com/media/DXOXcahW4AAYHuv.jpg,https://twitter.com/FluminenseFC/status/969284936372015104/photo/1,NA,NA,NA,FluminenseFC,34082314,NA,Rio453,NA,NA,NA,NA,NA,NA,NA,NA,NA
MinogueFanily,20132396,3/1/2018 21:10,9.69E+17,"I'm all in a mess because I saw a news story about flu and whatnot, and I'm just like really scared to ever go outs… https://t.co/R8r4amt0YB",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969318920120303616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
brigryl,2515570033,3/1/2018 21:10,9.69E+17,i hate having the flu,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Crowdfire - Go Big,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KatieRosen17,1462624158,3/1/2018 21:10,9.69E+17,"@michaelrosenbum @WizardWorld So, even #LexLuthor can be felled that kryptonite known as the flu. Who knew? Feel better soon.",0,0,FALSE,NA,FALSE,NA,9.69E+17,37785849,michaelrosenbum,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,michaelrosenbum WizardWorld,37785849 32455644,NA,LexLuthor,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAXReport,8.17E+17,3/1/2018 21:09,9.69E+17,"Amid lengthening flu season, new virus-killing drug emerges https://t.co/svsXd5twYn",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,WordPress.com,NA,NA,NA,NA,thelaxreport.com/2018/03/01/ami…,https://thelaxreport.com/2018/03/01/amid-lengthening-flu-season-new-virus-killing-drug-emerges/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WTNH,14262811,3/1/2018 21:09,9.69E+17,The number of #flu deaths in #Connecticut this season has risen to 105. Here's what we're following. https://t.co/t1aXP6jMnY,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Media Studio,9.69E+17,http://pbs.twimg.com/amplify_video_thumb/969318558411960321/img/08PHDuLdiNAYYWKK.jpg,https://twitter.com/WTNH/status/969318840617390081/video/1,NA,NA,NA,NA,NA,NA,flu Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA
EnVitality,718512746,3/1/2018 21:09,9.69E+17,Did you catch our video about the FLU craziness? Well this is a little different kind of flu!… https://t.co/Ihe2ITMb7v,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Instagram,NA,NA,NA,NA,instagram.com/p/Bfy4_bjje6M/,https://www.instagram.com/p/Bfy4_bjje6M/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barb4Hmom,606845272,3/1/2018 21:09,9.69E+17,RT @SGottliebFDA: #FDA’s Vaccines and Related Biological Products Advisory Committee is meeting today to make recommendations for strain se…,1,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,SGottliebFDA,2904169317,NA,FDA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bykatiemorton,7.59E+17,3/1/2018 21:09,9.69E+17,"Banish cold and flu and use natural and herbal remedies to help. 
<f0><U+009F><U+008C><U+00B1>100% Organic Elderberry Syrup
<f0><U+009F><U+008C><U+00B1>Eucalyptus Pastil… https://t.co/DVUkzFZR1j",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969318817108316163,NA,NA,NA,NA,NA,4efd6fc8c50fae33,admin,Yorkshire and The Humber,"Yorkshire and The Humber, England",GB,United Kingdom,-2.56475248726412 0.149787002205902 0.149787002205902 -2.56475248726412 53.3015341502953 53.3015341502953 54.5621550270294 54.5621550270294,Polygon
KIMTNews3,34355300,3/1/2018 21:09,9.69E+17,Good news and bad news. https://t.co/FwtZ03IBvf,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,SocialNewsDesk,NA,NA,NA,NA,kimt.com/content/news/F…,http://www.kimt.com/content/news/Flu-blames-for-another-child-death-in-Minnesota-475572553.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTLCorporate,2833133822,3/1/2018 21:09,9.69E+17,Learn more about how facilities are using Video Visitation to help stop the spread of dangerous &amp; potentially deadl… https://t.co/5cyYgSYGP0,1,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969318805435543552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
menormt3,714833551,3/1/2018 21:09,9.69E+17,Eu ia brotar no jogo do Flu só que estou jururu <f0><U+009F><U+0091><U+008E>,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
leo_heinen,388521761,3/1/2018 21:09,9.69E+17,ver o jogo do flu da escola msm fds,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unbeelievable,56712819,3/1/2018 21:09,9.69E+17,"RT @CDCemergency: Stay home, except to get medical care, if you have #flu symptoms. The flu is different from the common cold. Flu can resu…",133,0,FALSE,NA,TRUE,9.68E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,CDCemergency,19658936,NA,flu,NA,NA,NA,NA,NA,NA,NA,NA,NA
